TPRE,NYSE,THIRD POINT REINSURANCE LTD.,FINANCE,PROPERTY-CASUALTY INSURERS	
TPVG,NYSE,TRIPLEPOINT VENTURE GROWTH BDC CORP.,N/A,N/A	
TPVY,NYSE,TRIPLEPOINT VENTURE GROWTH BDC CORP.,N/A,N/A	
TPX,NYSE,"TEMPUR SEALY INTERNATIONAL; INC.",CONSUMER DURABLES,HOME FURNISHINGS	
TPZ,NYSE,"TORTOISE POWER AND ENERGY INFRASTRUCTURE FUND; INC",N/A,N/A	
TQQQ,NASDAQ,PROSHARES ULTRAPRO QQQ,N/A,N/A	
TR,NYSE,"TOOTSIE ROLL INDUSTRIES; INC.",CONSUMER NON-DURABLES,SPECIALTY FOODS	
TRC,NYSE,TEJON RANCH CO,FINANCE,REAL ESTATE	
TRCB,NASDAQ,TWO RIVER BANCORP,FINANCE,MAJOR BANKS	
TRCH,NASDAQ,"TORCHLIGHT ENERGY RESOURCES; INC.",ENERGY,OIL & GAS PRODUCTION	
TRCO,NYSE,TRIBUNE MEDIA COMPANY,CONSUMER SERVICES,BROADCASTING	
TREC,NYSE,TRECORA RESOURCES,ENERGY,INTEGRATED OIL COMPANIES	
TREE,NASDAQ,"LENDINGTREE; INC.",FINANCE,FINANCE: CONSUMER SERVICES	
TREX,NYSE,"TREX COMPANY; INC.",BASIC INDUSTRIES,FOREST PRODUCTS	
TRGP,NYSE,"TARGA RESOURCES; INC.",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION	
TRHC,NASDAQ,"TABULA RASA HEALTHCARE; INC.",MISCELLANEOUS,BUSINESS SERVICES	
TRI,NYSE,THOMSON REUTERS CORP,CONSUMER SERVICES,PUBLISHING	
TRIB,NASDAQ,TRINITY BIOTECH PLC,HEALTH CARE,BIOTECHNOLOGY: IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES	
TRIL,NASDAQ,TRILLIUM THERAPEUTICS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS	
TRIP,NASDAQ,"TRIPADVISOR; INC.",TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING; DATA PROCESSING"	
TRK,NYSE,"SPEEDWAY MOTORSPORTS; INC.",CONSUMER SERVICES,SERVICES-MISC. AMUSEMENT & RECREATION	
TRMB,NASDAQ,TRIMBLE INC.,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS	
TRMD,NASDAQ,TORM PLC,TRANSPORTATION,MARINE TRANSPORTATION	
TRMK,NASDAQ,TRUSTMARK CORPORATION,FINANCE,MAJOR BANKS	
TRMT,NASDAQ,TREMONT MORTGAGE TRUST,N/A,N/A	
TRN,NYSE,"TRINITY INDUSTRIES; INC.",CAPITAL GOODS,RAILROADS	
TRNC,NASDAQ,"TRONC; INC.",CONSUMER SERVICES,NEWSPAPERS/MAGAZINES	
TRNO,NYSE,TERRENO REALTY CORPORATION,FINANCE,REAL ESTATE	
TRNS,NASDAQ,"TRANSCAT; INC.",CAPITAL GOODS,ELECTRICAL PRODUCTS	
TROV,NASDAQ,"TROVAGENE; INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
TROW,NASDAQ,"T. ROWE PRICE GROUP; INC.",FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
TROX,NYSE,TRONOX LIMITED,BASIC INDUSTRIES,MAJOR CHEMICALS	
TRP,NYSE,TRANSCANADA CORPORATION,PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION	
TRPX,NASDAQ,THERAPIX BIOSCIENCES LTD.,HEALTH CARE,MAJOR PHARMACEUTICALS	
TRQ,NYSE,TURQUOISE HILL RESOURCES LTD.,BASIC INDUSTRIES,PRECIOUS METALS	
TRS,NASDAQ,TRIMAS CORPORATION,CAPITAL GOODS,INDUSTRIAL SPECIALTIES	
TRST,NASDAQ,TRUSTCO BANK CORP NY,FINANCE,MAJOR BANKS	
TRTN,NYSE,TRITON INTERNATIONAL LIMITED,TECHNOLOGY,DIVERSIFIED COMMERCIAL SERVICES	
TRTX,NYSE,"TPG RE FINANCE TRUST; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
TRU,NYSE,TRANSUNION,FINANCE,FINANCE: CONSUMER SERVICES	
TRUE,NASDAQ,"TRUECAR; INC.",TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING; DATA PROCESSING"	
TRUP,NASDAQ,"TRUPANION; INC.",HEALTH CARE,MEDICAL SPECIALITIES	
TRV,NYSE,"THE TRAVELERS COMPANIES; INC.",FINANCE,PROPERTY-CASUALTY INSURERS	
TRVG,NASDAQ,TRIVAGO N.V.,TECHNOLOGY,EDP SERVICES	
TRVN,NASDAQ,"TREVENA; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
TS,NYSE,TENARIS S.A.,BASIC INDUSTRIES,STEEL/IRON ORE	
TSBK,NASDAQ,"TIMBERLAND BANCORP; INC.",FINANCE,BANKS	
TSC,NASDAQ,"TRISTATE CAPITAL HOLDINGS; INC.",FINANCE,MAJOR BANKS	
TSCAP,NASDAQ,"TRISTATE CAPITAL HOLDINGS; INC.",FINANCE,MAJOR BANKS	
TSCO,NASDAQ,TRACTOR SUPPLY COMPANY,CONSUMER SERVICES,RETAIL: BUILDING MATERIALS	
TSE,NYSE,TRINSEO S.A.,BASIC INDUSTRIES,MAJOR CHEMICALS	
TSEM,NASDAQ,TOWER SEMICONDUCTOR LTD.,TECHNOLOGY,SEMICONDUCTORS	
TSG,NASDAQ,THE STARS GROUP INC.,TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING; DATA PROCESSING"	
TSI,NYSE,"TCW STRATEGIC INCOME FUND; INC.",N/A,N/A	
TSLA,NASDAQ,"TESLA; INC.",CAPITAL GOODS,AUTO MANUFACTURING	
TSLF,NYSE,THL CREDIT SENIOR LOAN FUND,N/A,N/A	
TSLX,NYSE,"TPG SPECIALTY LENDING; INC.",N/A,N/A	
TSM,NYSE,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD.,TECHNOLOGY,SEMICONDUCTORS	
TSN,NYSE,"TYSON FOODS; INC.",CONSUMER NON-DURABLES,MEAT/POULTRY/FISH	
TSQ,NYSE,"TOWNSQUARE MEDIA; INC.",CONSUMER SERVICES,BROADCASTING	
TSRI,NASDAQ,"TSR; INC.",TECHNOLOGY,EDP SERVICES	
TSRO,NASDAQ,"TESARO; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
TSS,NYSE,"TOTAL SYSTEM SERVICES; INC.",MISCELLANEOUS,BUSINESS SERVICES	
TST,NASDAQ,"THESTREET; INC.",CONSUMER SERVICES,NEWSPAPERS/MAGAZINES	
TSU,NYSE,TIM PARTICIPACOES S.A.,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
TTC,NYSE,TORO COMPANY (THE),CAPITAL GOODS,TOOLS/HARDWARE	
TTD,NASDAQ,"THE TRADE DESK; INC.",TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING; DATA PROCESSING"	
TTEC,NASDAQ,"TTEC HOLDINGS; INC.",TECHNOLOGY,PROFESSIONAL SERVICES	
TTEK,NASDAQ,"TETRA TECH; INC.",CONSUMER SERVICES,MILITARY/GOVERNMENT/TECHNICAL	
TTGT,NASDAQ,"TECHTARGET; INC.",MISCELLANEOUS,BUSINESS SERVICES	
TTI,NYSE,"TETRA TECHNOLOGIES; INC.",ENERGY,OIL & GAS PRODUCTION	
TTM,NYSE,TATA MOTORS LTD,CAPITAL GOODS,AUTO MANUFACTURING	
TTMI,NASDAQ,"TTM TECHNOLOGIES; INC.",TECHNOLOGY,ELECTRICAL PRODUCTS	
TTNP,NASDAQ,"TITAN PHARMACEUTICALS; INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
TTOO,NASDAQ,"T2 BIOSYSTEMS; INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
TTP,NYSE,"TORTOISE PIPELINE & ENERGY FUND; INC.",N/A,N/A	
TTPH,NASDAQ,"TETRAPHASE PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
TTS,NASDAQ,"TILE SHOP HLDGS; INC.",CONSUMER SERVICES,HOME FURNISHINGS	
TTWO,NASDAQ,"TAKE-TWO INTERACTIVE SOFTWARE; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
TU,NYSE,TELUS CORPORATION,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
TUES,NASDAQ,TUESDAY MORNING CORP.,CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES	
TUP,NYSE,TUPPERWARE BRANDS CORPORATION,CONSUMER NON-DURABLES,PLASTIC PRODUCTS	
TUR,NASDAQ,ISHARES MSCI TURKEY ETF,N/A,N/A	
TURN,NASDAQ,180 DEGREE CAPITAL CORP.,FINANCE,FINANCE/INVESTORS SERVICES	
TUSA,NASDAQ,FIRST TRUST TOTAL US MARKET ALPHADEX ETF,N/A,N/A	
TUSK,NASDAQ,"MAMMOTH ENERGY SERVICES; INC.",ENERGY,OILFIELD SERVICES/EQUIPMENT	
TV,NYSE,GRUPO TELEVISA S.A.,CONSUMER SERVICES,BROADCASTING	
TVC,NYSE,TENNESSEE VALLEY AUTHORITY,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
TVE,NYSE,TENNESSEE VALLEY AUTHORITY,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
TVIX,NASDAQ,CREDIT SUISSE AG,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
TVIZ,NASDAQ,CREDIT SUISSE AG,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
TVPT,NYSE,TRAVELPORT WORLDWIDE LIMITED,CONSUMER SERVICES,TRANSPORTATION SERVICES	
TVTY,NASDAQ,"TIVITY HEALTH; INC.",HEALTH CARE,HOSPITAL/NURSING MANAGEMENT	
TWI,NYSE,"TITAN INTERNATIONAL; INC.",BASIC INDUSTRIES,STEEL/IRON ORE	
TWIN,NASDAQ,"TWIN DISC; INCORPORATED",TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS	
TWLO,NYSE,TWILIO INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
TWMC,NASDAQ,TRANS WORLD ENTERTAINMENT CORP.,CONSUMER SERVICES,CONSUMER ELECTRONICS/VIDEO CHAINS	
TWN,NYSE,"TAIWAN FUND; INC. (THE)",N/A,N/A	
TWNK,NASDAQ,"HOSTESS BRANDS; INC.",CONSUMER NON-DURABLES,PACKAGED FOODS	
TWNKW,NASDAQ,"HOSTESS BRANDS; INC.",CONSUMER NON-DURABLES,PACKAGED FOODS	
TWO,NYSE,TWO HARBORS INVESTMENTS CORP,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
TWOU,NASDAQ,"2U; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
TWO^A,NYSE,TWO HARBORS INVESTMENTS CORP,N/A,N/A	
TWO^B,NYSE,TWO HARBORS INVESTMENTS CORP,N/A,N/A	
TWO^C,NYSE,TWO HARBORS INVESTMENTS CORP,N/A,N/A	
TWTR,NYSE,"TWITTER; INC.",TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING; DATA PROCESSING"	
TWX,NYSE,TIME WARNER INC.,CONSUMER SERVICES,TELEVISION SERVICES	
TX,NYSE,TERNIUM S.A.,BASIC INDUSTRIES,STEEL/IRON ORE	
TXMD,NASDAQ,"THERAPEUTICSMD; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
TXN,NASDAQ,TEXAS INSTRUMENTS INCORPORATED,TECHNOLOGY,SEMICONDUCTORS	
TXRH,NASDAQ,"TEXAS ROADHOUSE; INC.",CONSUMER SERVICES,RESTAURANTS	
TXT,NYSE,TEXTRON INC.,CAPITAL GOODS,AEROSPACE	
TY,NYSE,TRI CONTINENTAL CORPORATION,N/A,N/A	
TYG,NYSE,TORTOISE ENERGY INFRASTRUCTURE CORPORATION,N/A,N/A	
TYHT,NASDAQ,"SHINECO; INC.",CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING	
TYL,NYSE,"TYLER TECHNOLOGIES; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
TYME,NASDAQ,"TYME TECHNOLOGIES; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
TYPE,NASDAQ,MONOTYPE IMAGING HOLDINGS INC.,TECHNOLOGY,EDP SERVICES	
TY^,NYSE,TRI CONTINENTAL CORPORATION,CONSUMER SERVICES,MISCELLANEOUS	
TZOO,NASDAQ,TRAVELZOO,TECHNOLOGY,EDP SERVICES	
UA,NYSE,"UNDER ARMOUR; INC.",CONSUMER NON-DURABLES,APPAREL	
UAA,NYSE,"UNDER ARMOUR; INC.",CONSUMER NON-DURABLES,APPAREL	
UAE,NASDAQ,ISHARES MSCI UAE ETF,N/A,N/A	
UAL,NYSE,"UNITED CONTINENTAL HOLDINGS; INC.",TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES	
UAN,NYSE,"CVR PARTNERS; LP",BASIC INDUSTRIES,AGRICULTURAL CHEMICALS	
UBA,NYSE,URSTADT BIDDLE PROPERTIES INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
UBCP,NASDAQ,"UNITED BANCORP; INC.",FINANCE,MAJOR BANKS	
UBFO,NASDAQ,UNITED SECURITY BANCSHARES,FINANCE,MAJOR BANKS	
UBIO,NASDAQ,PROSHARES ULTRAPRO NASDAQ BIOTECHNOLOGY,N/A,N/A	
UBNK,NASDAQ,"UNITED FINANCIAL BANCORP; INC.",FINANCE,BANKS	
UBNT,NASDAQ,"UBIQUITI NETWORKS; INC.",TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT	
UBOH,NASDAQ,"UNITED BANCSHARES; INC.",FINANCE,MAJOR BANKS	
UBP,NYSE,URSTADT BIDDLE PROPERTIES INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
UBP^G,NYSE,URSTADT BIDDLE PROPERTIES INC.,N/A,N/A	
UBP^H,NYSE,URSTADT BIDDLE PROPERTIES INC.,N/A,N/A	
UBS,NYSE,UBS AG,FINANCE,MAJOR BANKS	
UBSH,NASDAQ,UNION BANKSHARES CORPORATION,FINANCE,MAJOR BANKS	
UBSI,NASDAQ,"UNITED BANKSHARES; INC.",FINANCE,MAJOR BANKS	
UBX,NASDAQ,"UNITY BIOTECHNOLOGY; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
UCBA,NASDAQ,UNITED COMMUNITY BANCORP,FINANCE,SAVINGS INSTITUTIONS	
UCBI,NASDAQ,"UNITED COMMUNITY BANKS; INC.",FINANCE,MAJOR BANKS	
UCFC,NASDAQ,UNITED COMMUNITY FINANCIAL CORP.,FINANCE,BANKS	
UCTT,NASDAQ,"ULTRA CLEAN HOLDINGS; INC.",TECHNOLOGY,SEMICONDUCTORS	
UDBI,NASDAQ,LEGG MASON US DIVERSIFIED CORE ETF,N/A,N/A	
UDR,NYSE,"UDR; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
UE,NYSE,URBAN EDGE PROPERTIES,FINANCE,REAL ESTATE	
UEIC,NASDAQ,UNIVERSAL ELECTRONICS INC.,CONSUMER NON-DURABLES,CONSUMER ELECTRONICS/APPLIANCES	
UEPS,NASDAQ,"NET 1 UEPS TECHNOLOGIES; INC.",FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
UFCS,NASDAQ,"UNITED FIRE GROUP; INC",FINANCE,PROPERTY-CASUALTY INSURERS	
UFI,NYSE,"UNIFI; INC.",CONSUMER NON-DURABLES,TEXTILES	
UFPI,NASDAQ,"UNIVERSAL FOREST PRODUCTS; INC.",BASIC INDUSTRIES,FOREST PRODUCTS	
UFPT,NASDAQ,"UFP TECHNOLOGIES; INC.",CAPITAL GOODS,CONTAINERS/PACKAGING	
UFS,NYSE,DOMTAR CORPORATION,BASIC INDUSTRIES,PAPER	
UG,NASDAQ,"UNITED-GUARDIAN; INC.",CONSUMER NON-DURABLES,PACKAGE GOODS/COSMETICS	
UGI,NYSE,UGI CORPORATION,PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION	
UGLD,NASDAQ,CREDIT SUISSE AG,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
UGP,NYSE,ULTRAPAR PARTICIPACOES S.A.,PUBLIC UTILITIES,OIL/GAS TRANSMISSION	
UHAL,NASDAQ,AMERCO,CONSUMER SERVICES,RENTAL/LEASING COMPANIES	
UHS,NYSE,"UNIVERSAL HEALTH SERVICES; INC.",HEALTH CARE,HOSPITAL/NURSING MANAGEMENT	
UHT,NYSE,UNIVERSAL HEALTH REALTY INCOME TRUST,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
UIHC,NASDAQ,UNITED INSURANCE HOLDINGS CORP.,FINANCE,PROPERTY-CASUALTY INSURERS	
UIS,NYSE,UNISYS CORPORATION,TECHNOLOGY,EDP SERVICES	
UL,NYSE,UNILEVER PLC,BASIC INDUSTRIES,PACKAGE GOODS/COSMETICS	
ULBI,NASDAQ,ULTRALIFE CORPORATION,MISCELLANEOUS,INDUSTRIAL MACHINERY/COMPONENTS	
ULH,NASDAQ,"UNIVERSAL LOGISTICS HOLDINGS; INC.",TRANSPORTATION,TRUCKING FREIGHT/COURIER SERVICES	
ULTA,NASDAQ,"ULTA BEAUTY; INC.",CONSUMER SERVICES,OTHER SPECIALTY STORES	
ULTI,NASDAQ,"THE ULTIMATE SOFTWARE GROUP; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
UMBF,NASDAQ,UMB FINANCIAL CORPORATION,FINANCE,MAJOR BANKS	
UMC,NYSE,UNITED MICROELECTRONICS CORPORATION,TECHNOLOGY,SEMICONDUCTORS	
UMH,NYSE,"UMH PROPERTIES; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
UMH^B,NYSE,"UMH PROPERTIES; INC.",N/A,N/A	
UMH^C,NYSE,"UMH PROPERTIES; INC.",N/A,N/A	
UMH^D,NYSE,"UMH PROPERTIES; INC.",N/A,N/A	
UMPQ,NASDAQ,UMPQUA HOLDINGS CORPORATION,FINANCE,SAVINGS INSTITUTIONS	
UMRX,NASDAQ,UNUM THERAPEUTICS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS	
UN,NYSE,UNILEVER NV,BASIC INDUSTRIES,PACKAGE GOODS/COSMETICS	
UNAM,NASDAQ,UNICO AMERICAN CORPORATION,FINANCE,PROPERTY-CASUALTY INSURERS	
UNB,NASDAQ,"UNION BANKSHARES; INC.",FINANCE,MAJOR BANKS	
UNF,NYSE,UNIFIRST CORPORATION,CONSUMER SERVICES,OTHER CONSUMER SERVICES	
UNFI,NASDAQ,"UNITED NATURAL FOODS; INC.",CONSUMER NON-DURABLES,FOOD DISTRIBUTORS	
UNH,NYSE,UNITEDHEALTH GROUP INCORPORATED,HEALTH CARE,MEDICAL SPECIALITIES	
UNIT,NASDAQ,UNITI GROUP INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
UNM,NYSE,UNUM GROUP,FINANCE,ACCIDENT &HEALTH INSURANCE	
UNP,NYSE,UNION PACIFIC CORPORATION,TRANSPORTATION,RAILROADS	
UNT,NYSE,UNIT CORPORATION,ENERGY,OIL & GAS PRODUCTION	
UNTY,NASDAQ,"UNITY BANCORP; INC.",FINANCE,MAJOR BANKS	
UNVR,NYSE,UNIVAR INC.,CONSUMER DURABLES,SPECIALTY CHEMICALS	
UONE,NASDAQ,"URBAN ONE; INC.",CONSUMER SERVICES,BROADCASTING	
UONEK,NASDAQ,"URBAN ONE; INC.",CONSUMER SERVICES,BROADCASTING	
UPL,NASDAQ,ULTRA PETROLEUM CORP.,ENERGY,OIL & GAS PRODUCTION	
UPLD,NASDAQ,"UPLAND SOFTWARE; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
UPS,NYSE,"UNITED PARCEL SERVICE; INC.",TRANSPORTATION,TRUCKING FREIGHT/COURIER SERVICES	
URBN,NASDAQ,"URBAN OUTFITTERS; INC.",CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES	
URGN,NASDAQ,UROGEN PHARMA LTD.,HEALTH CARE,MAJOR PHARMACEUTICALS	
URI,NYSE,"UNITED RENTALS; INC.",TECHNOLOGY,DIVERSIFIED COMMERCIAL SERVICES	
USA,NYSE,LIBERTY ALL-STAR EQUITY FUND,N/A,N/A	
USAC,NYSE,"USA COMPRESSION PARTNERS; LP",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION	
USAK,NASDAQ,"USA TRUCK; INC.",TRANSPORTATION,TRUCKING FREIGHT/COURIER SERVICES	
USAP,NASDAQ,"UNIVERSAL STAINLESS & ALLOY PRODUCTS; INC.",BASIC INDUSTRIES,STEEL/IRON ORE	
USAT,NASDAQ,"USA TECHNOLOGIES; INC.",MISCELLANEOUS,OFFICE EQUIPMENT/SUPPLIES/SERVICES	
USATP,NASDAQ,"USA TECHNOLOGIES; INC.",MISCELLANEOUS,OFFICE EQUIPMENT/SUPPLIES/SERVICES	
USAU,NASDAQ,U.S. GOLD CORP.,N/A,N/A	
USB,NYSE,U.S. BANCORP,FINANCE,MAJOR BANKS	
USB^A,NYSE,U.S. BANCORP,FINANCE,MAJOR BANKS	
USB^H,NYSE,U.S. BANCORP,N/A,N/A	
USB^M,NYSE,U.S. BANCORP,N/A,N/A	
USB^O,NYSE,U.S. BANCORP,N/A,N/A	
USCR,NASDAQ,"U S CONCRETE; INC.",CAPITAL GOODS,BUILDING MATERIALS	
USDP,NYSE,USD PARTNERS LP,TRANSPORTATION,RAILROADS	
USEG,NASDAQ,U.S. ENERGY CORP.,ENERGY,OIL & GAS PRODUCTION	
USFD,NYSE,US FOODS HOLDING CORP.,CONSUMER NON-DURABLES,FOOD DISTRIBUTORS	
USG,NYSE,USG CORPORATION,CAPITAL GOODS,BUILDING MATERIALS	
USLB,NASDAQ,POWERSHARES RUSSELL 1000 LOW BETA EQUAL WEIGHT PORTFOLIO,N/A,N/A	
USLM,NASDAQ,"UNITED STATES LIME & MINERALS; INC.",BASIC INDUSTRIES,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)	
USLV,NASDAQ,CREDIT SUISSE AG,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
USM,NYSE,UNITED STATES CELLULAR CORPORATION,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
USMC,NASDAQ,PRINCIPAL U.S. MEGA-CAP MULTI-FACTOR INDEX ETF,N/A,N/A	
USNA,NYSE,"USANA HEALTH SCIENCES; INC.",CONSUMER DURABLES,SPECIALTY CHEMICALS	
USOI,NASDAQ,CREDIT SUISSE AG,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
USPH,NYSE,"U.S. PHYSICAL THERAPY; INC.",HEALTH CARE,MEDICAL/NURSING SERVICES	
UTF,NYSE,"COHEN & STEERS INFRASTRUCTURE FUND; INC",N/A,N/A	
UTHR,NASDAQ,UNITED THERAPEUTICS CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS	
UTI,NYSE,UNIVERSAL TECHNICAL INSTITUTE INC,CONSUMER SERVICES,OTHER CONSUMER SERVICES	
UTL,NYSE,UNITIL CORPORATION,PUBLIC UTILITIES,POWER GENERATION	
UTMD,NASDAQ,"UTAH MEDICAL PRODUCTS; INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
UTSI,NASDAQ,UTSTARCOM HOLDINGS CORP,CONSUMER DURABLES,TELECOMMUNICATIONS EQUIPMENT	
UTX,NYSE,UNITED TECHNOLOGIES CORPORATION,CAPITAL GOODS,AEROSPACE	
UVE,NYSE,UNIVERSAL INSURANCE HOLDINGS INC,FINANCE,PROPERTY-CASUALTY INSURERS	
UVSP,NASDAQ,UNIVEST CORPORATION OF PENNSYLVANIA,FINANCE,MAJOR BANKS	
UVV,NYSE,UNIVERSAL CORPORATION,CONSUMER SERVICES,FARMING/SEEDS/MILLING	
UZA,NYSE,UNITED STATES CELLULAR CORPORATION,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
UZB,NYSE,UNITED STATES CELLULAR CORPORATION,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
UZC,NYSE,UNITED STATES CELLULAR CORPORATION,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
V,NYSE,VISA INC.,MISCELLANEOUS,BUSINESS SERVICES	
VAC,NYSE,MARRIOT VACATIONS WORLDWIDE CORPORATION,FINANCE,REAL ESTATE	
VALE,NYSE,VALE S.A.,BASIC INDUSTRIES,PRECIOUS METALS	
VALU,NASDAQ,"VALUE LINE; INC.",FINANCE,INVESTMENT MANAGERS	
VALX,NASDAQ,VALIDEA MARKET LEGENDS ETF,N/A,N/A	
VAM,NYSE,THE VIVALDI OPPORTUNITIES FUND,N/A,N/A	
VAR,NYSE,"VARIAN MEDICAL SYSTEMS; INC.",HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS	
VBF,NYSE,INVESCO BOND FUND,N/A,N/A	
VBFC,NASDAQ,VILLAGE BANK AND TRUST FINANCIAL CORP.,FINANCE,MAJOR BANKS	
VBIV,NASDAQ,"VBI VACCINES; INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
VBLT,NASDAQ,VASCULAR BIOGENICS LTD.,HEALTH CARE,MAJOR PHARMACEUTICALS	
VBND,NASDAQ,ETF SERIES SOLUTIONS TRUST VIDENT CORE U.S. BOND STRATEGY FUND,N/A,N/A	
VBTX,NASDAQ,"VERITEX HOLDINGS; INC.",FINANCE,MAJOR BANKS	
VC,NASDAQ,VISTEON CORPORATION,CAPITAL GOODS,AUTO PARTS:O.E.M.	
VCEL,NASDAQ,VERICEL CORPORATION,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
VCIT,NASDAQ,VANGUARD INTERMEDIATE-TERM CORPORATE BOND ETF,N/A,N/A	
VCLT,NASDAQ,VANGUARD LONG-TERM CORPORATE BOND ETF,N/A,N/A	
VCO,NYSE,VINA CONCHA Y TORO,CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)	
VCRA,NYSE,"VOCERA COMMUNICATIONS; INC.",CONSUMER DURABLES,TELECOMMUNICATIONS EQUIPMENT	
VCSH,NASDAQ,VANGUARD SHORT-TERM CORPORATE BOND ETF,N/A,N/A	
VCTR,NASDAQ,"VICTORY CAPITAL HOLDINGS; INC.",FINANCE,INVESTMENT MANAGERS	
VCV,NYSE,INVESCO CALIFORNIA VALUE MUNICIPAL INCOME TRUST,N/A,N/A	
VCYT,NASDAQ,"VERACYTE; INC.",HEALTH CARE,MEDICAL SPECIALITIES	
VDSI,NASDAQ,"VASCO DATA SECURITY INTERNATIONAL; INC.",TECHNOLOGY,EDP SERVICES	
VEAC,NASDAQ,VANTAGE ENERGY ACQUISITION CORP.,FINANCE,BUSINESS SERVICES	
VEACU,NASDAQ,VANTAGE ENERGY ACQUISITION CORP.,FINANCE,BUSINESS SERVICES	
VEACW,NASDAQ,VANTAGE ENERGY ACQUISITION CORP.,FINANCE,BUSINESS SERVICES	
